Date,Open,High,Low,Close,Adj Close,Volume,Log_Price_Diff
2020-11-01,463.0,514.7999877929688,436.20001220703125,508.0,503.9067687988281,9878165,0.0999073182119572
2020-12-01,508.3999938964844,508.3999938964844,472.5,487.20001220703125,483.27435302734375,6028757,-0.04180670612731241
2021-01-01,487.20001220703125,501.20001220703125,453.29998779296875,470.0,466.21295166015625,8090430,-0.03594204674706525
2021-02-01,470.5,560.7999877929688,470.29998779296875,518.0,513.8262329101562,6723977,0.09724254755537842
2021-03-01,521.5999755859375,535.5999755859375,442.5,499.3999938964844,495.3760681152344,10158483,-0.03656787663550709
2021-04-01,499.3999938964844,573.2000122070312,499.3999938964844,558.4000244140625,555.5917358398438,5516122,0.11166822954564459
2021-05-01,560.0,569.0,465.1000061035156,517.0,514.39990234375,8123944,-0.07703272066119116
2021-06-01,518.0,560.0,494.5,547.7999877929688,545.0449829101562,8315537,0.05786736003681092
2021-07-01,550.4000244140625,589.4000244140625,537.0,549.5999755859375,546.8359375,6099980,0.0032804619413875358
2021-08-01,553.2000122070312,574.7999877929688,460.20001220703125,473.8999938964844,471.51666259765625,11186458,-0.14819438039241728
2021-09-01,478.79998779296875,504.6000061035156,444.0,445.1000061035156,442.86151123046875,9713889,-0.06269732635971792
2021-10-01,441.1000061035156,450.3999938964844,388.0,390.5,388.5361022949219,11092648,-0.13087102045475163
2021-11-01,395.29998779296875,427.3999938964844,377.0,377.0,375.10400390625,11661626,-0.03518278183172985
2021-12-01,379.8999938964844,417.1000061035156,354.8999938964844,411.29998779296875,409.2314758300781,8753482,0.08707765810922474
2022-01-01,415.0,422.70001220703125,362.6000061035156,397.6000061035156,395.60040283203125,8091802,-0.03387635542392253
2022-02-01,403.3999938964844,407.3999938964844,311.79998779296875,350.5,348.7372741699219,9469601,-0.1260857836586684
2022-03-01,348.3999938964844,349.29998779296875,284.6000061035156,332.70001220703125,331.02679443359375,10923533,-0.05211948675940814
2022-04-01,333.0,336.5,262.20001220703125,268.79998779296875,268.79998779296875,7895584,-0.21327365647930563
2022-05-01,267.0,289.79998779296875,215.3000030517578,273.5,273.5,14775720,0.01733405862610482
2022-06-01,274.0,274.6000061035156,214.6999969482422,248.6999969482422,248.6999969482422,10251011,-0.09505428332351684
2022-07-01,246.39999389648438,263.8999938964844,224.1999969482422,252.5,252.5,9365865,0.01516391017689589
2022-08-01,252.1999969482422,268.3999938964844,206.5,210.3000030517578,210.3000030517578,14346796,-0.18287615149531167
2022-09-01,206.0,224.3000030517578,129.6999969482422,134.10000610351562,134.10000610351562,18765411,-0.4499492614178138
2022-10-01,133.14999389648438,167.6999969482422,119.05000305175781,160.1999969482422,160.1999969482422,24593033,0.17783717978229507
2022-11-01,162.1999969482422,190.75,154.39999389648438,168.89999389648438,168.89999389648438,35571083,0.052883772092309655
2022-12-01,174.5,183.5500030517578,144.3000030517578,159.75,159.75,17699513,-0.05569669441925029
2023-01-01,160.6999969482422,184.60000610351562,159.5,167.8000030517578,167.8000030517578,19611720,0.04916271896233759
2023-02-01,170.4499969482422,197.85000610351562,149.39999389648438,152.39999389648438,152.39999389648438,25214772,-0.09626420901675115
2023-03-01,151.75,160.39999389648438,139.60000610351562,153.89999389648438,153.89999389648438,26593007,0.009794397982632042
2023-04-01,153.89999389648438,186.39999389648438,149.3000030517578,180.0,180.0,11646487,0.15665384970434815
2023-05-01,180.0,186.64999389648438,170.5500030517578,177.3000030517578,177.3000030517578,7041546,-0.015113620597652755
