Date,Open,High,Low,Close,Adj Close,Volume,Log_Price_Diff
2021-02-01,49.994998931884766,58.20000076293945,49.56999969482422,55.86000061035156,54.219661712646484,21939299,0.11062561957529349
2021-03-01,56.29999923706055,63.310001373291016,56.279998779296875,62.470001220703125,60.712425231933594,15350211,0.11183788960262664
2021-04-01,62.470001220703125,65.58999633789062,61.66999816894531,64.93000030517578,63.10321044921875,10320424,0.03862331017436116
2021-05-01,64.93000030517578,66.41999816894531,62.470001220703125,65.5199966430664,63.676605224609375,12797438,0.009045617089093128
2021-06-01,65.52999877929688,70.86000061035156,65.4800033569336,69.5999984741211,67.6418228149414,8516277,0.06040915710726402
2021-07-01,70.0199966430664,74.66000366210938,67.9000015258789,73.69000244140625,71.61676025390625,10626048,0.0571025924928481
2021-08-01,73.94999694824219,76.5,72.36000061035156,73.94000244140625,71.8597183227539,8526422,0.003386848617559224
2021-09-01,74.26000213623047,83.08000183105469,74.19999694824219,82.37000274658203,80.05254364013672,10448015,0.10796733977036865
2021-10-01,81.9000015258789,83.52999877929688,76.12999725341797,78.44000244140625,76.23311614990234,20647924,-0.04888729384495161
2021-11-01,78.54000091552734,83.5,75.83000183105469,78.33000183105469,76.7923583984375,14746513,-0.0014033376973427991
2021-12-01,78.2300033569336,80.83999633789062,74.62999725341797,80.38999938964844,78.81192016601562,11773007,0.025959087992180052
2022-01-01,80.55999755859375,85.11000061035156,72.19999694824219,78.4800033569336,76.93941497802734,15131361,-0.02404592471599809
2022-02-01,79.0,81.11000061035156,71.08999633789062,73.94999694824219,72.49832916259766,21861308,-0.05945471014253645
2022-03-01,72.88999938964844,78.06999969482422,58.459999084472656,70.19999694824219,68.82194519042969,32059585,-0.05204088032952292
2022-04-01,70.12999725341797,73.9800033569336,69.22000122070312,71.20999908447266,70.47416687011719,19690225,0.014284977577878166
2022-05-01,71.20999908447266,74.25,65.0,71.11000061035156,70.37520599365234,12082664,-0.0014052626586797956
2022-06-01,70.94999694824219,71.19999694824219,62.11000061035156,62.2400016784668,61.596858978271484,18810011,-0.13323007564083955
2022-07-01,62.13999938964844,71.72000122070312,60.93000030517578,71.69000244140625,70.94921112060547,14045168,0.14135339508203693
2022-08-01,71.62999725341797,74.06999969482422,68.38999938964844,68.93000030517578,68.21772766113281,9893800,-0.03925980059493739
2022-09-01,68.51000213623047,72.94999694824219,64.02999877929688,65.33000183105469,64.6549301147461,16732972,-0.05364012444445354
2022-10-01,64.52999877929688,73.75,62.470001220703125,71.95999908447266,71.21641540527344,12977903,0.096659019479171
2022-11-01,72.22000122070312,75.83000183105469,71.37999725341797,74.2300033569336,73.46296691894531,11787634,0.031058029993256575
2022-12-01,74.7300033569336,75.8499984741211,71.91999816894531,75.12000274658203,74.3437728881836,10138842,0.011918445109737164
2023-01-01,75.0,81.30999755859375,74.95999908447266,79.5,78.67850494384766,12991933,0.05667015019768584
2023-02-01,79.98999786376953,90.5,79.62999725341797,89.25,88.3277587890625,13967434,0.1156843989994627
2023-03-01,89.36000061035156,89.72000122070312,69.04000091552734,73.37000274658203,72.61185455322266,28207034,-0.19592625049917256
2023-04-01,73.45999908447266,78.66999816894531,71.69999694824219,74.98999786376953,74.98999786376953,13327777,0.021839572665849794
2023-05-01,76.0,76.0,69.5999984741211,71.4800033569336,71.4800033569336,10294759,-0.047937005571943025
